"Step","Group: text10-vision10 - evaluation/blimp/determiner_noun_agreement","Group: text10-vision10 - evaluation/blimp/determiner_noun_agreement__MIN","Group: text10-vision10 - evaluation/blimp/determiner_noun_agreement__MAX","Group: text10-vision100 - evaluation/blimp/determiner_noun_agreement","Group: text10-vision100 - evaluation/blimp/determiner_noun_agreement__MIN","Group: text10-vision100 - evaluation/blimp/determiner_noun_agreement__MAX","Group: text1-vision10 - evaluation/blimp/determiner_noun_agreement","Group: text1-vision10 - evaluation/blimp/determiner_noun_agreement__MIN","Group: text1-vision10 - evaluation/blimp/determiner_noun_agreement__MAX","Group: text1-vision100 - evaluation/blimp/determiner_noun_agreement","Group: text1-vision100 - evaluation/blimp/determiner_noun_agreement__MIN","Group: text1-vision100 - evaluation/blimp/determiner_noun_agreement__MAX","Group: text1-vision1 - evaluation/blimp/determiner_noun_agreement","Group: text1-vision1 - evaluation/blimp/determiner_noun_agreement__MIN","Group: text1-vision1 - evaluation/blimp/determiner_noun_agreement__MAX","Group: text10-vision1 - evaluation/blimp/determiner_noun_agreement","Group: text10-vision1 - evaluation/blimp/determiner_noun_agreement__MIN","Group: text10-vision1 - evaluation/blimp/determiner_noun_agreement__MAX","Group: text10-vision0 - evaluation/blimp/determiner_noun_agreement","Group: text10-vision0 - evaluation/blimp/determiner_noun_agreement__MIN","Group: text10-vision0 - evaluation/blimp/determiner_noun_agreement__MAX","Group: text1-vision0 - evaluation/blimp/determiner_noun_agreement","Group: text1-vision0 - evaluation/blimp/determiner_noun_agreement__MIN","Group: text1-vision0 - evaluation/blimp/determiner_noun_agreement__MAX"
"6010","","","","","","","79.52999877929688","79.52999877929688","79.52999877929688","","","","","","","","","","","","","","",""
"6022","83.77999877929688","83.77999877929688","83.77999877929688","","","","","","","","","","","","","","","","","","","","",""
"6074","","","","","","","","","","79.80999755859375","79.80999755859375","79.80999755859375","","","","","","","","","","","",""
"6097","","","","","","","77.3499984741211","77.3499984741211","77.3499984741211","","","","","","","","","","","","","","",""
"6108","","","","85.13999938964844","85.13999938964844","85.13999938964844","","","","","","","","","","","","","","","","","",""
"6130","","","","","","","","","","","","","81.68000030517578","81.68000030517578","81.68000030517578","","","","","","","","",""
"6181","","","","","","","","","","","","","","","","","","","82.94999694824219","82.94999694824219","82.94999694824219","","",""
"6187","","","","","","","","","","","","","","","","85.0199966430664","85.0199966430664","85.0199966430664","","","","","",""
"6201","85.76000213623047","85.76000213623047","85.76000213623047","","","","","","","","","","","","","","","","","","","","",""
"6243","","","","","","","","","","82.87000274658203","82.87000274658203","82.87000274658203","","","","","","","","","","","",""
"6276","","","","","","","80.3499984741211","80.3499984741211","80.3499984741211","","","","","","","","","","","","","","",""
"6287","","","","84.79000091552734","84.79000091552734","84.79000091552734","","","","","","","","","","","","","","","","","",""
"6309","","","","","","","","","","","","","81.7300033569336","81.7300033569336","81.7300033569336","","","","","","","","",""
"6355","","","","","","","","","","","","","","","","","","","83.66000366210938","83.66000366210938","83.66000366210938","","",""
"6366","","","","","","","","","","","","","","","","83.6500015258789","83.6500015258789","83.6500015258789","","","","","",""
"6380","85.18000030517578","85.18000030517578","85.18000030517578","","","","","","","","","","","","","","","","","","","","",""
"6422","","","","","","","","","","80.83999633789062","80.83999633789062","80.83999633789062","","","","","","","","","","","",""
"6455","","","","","","","79.44000244140625","79.44000244140625","79.44000244140625","","","","","","","","","","","","","","",""
"6466","","","","85.4000015258789","85.4000015258789","85.4000015258789","","","","","","","","","","","","","","","","","",""
"6488","","","","","","","","","","","","","82.62999725341797","82.62999725341797","82.62999725341797","","","","","","","","",""
"6529","","","","","","","","","","","","","","","","","","","83.55999755859375","83.55999755859375","83.55999755859375","","",""
"6545","","","","","","","","","","","","","","","","84.77999877929688","84.77999877929688","84.77999877929688","","","","","",""
"6559","83.94000244140625","83.94000244140625","83.94000244140625","","","","","","","","","","","","","","","","","","","","",""
"6601","","","","","","","","","","82.0199966430664","82.0199966430664","82.0199966430664","","","","","","","","","","","",""
"6634","","","","","","","80.06999969482422","80.06999969482422","80.06999969482422","","","","","","","","","","","","","","",""
"6645","","","","85.12000274658203","85.12000274658203","85.12000274658203","","","","","","","","","","","","","","","","","",""
"6652","83.43000030517578","83.43000030517578","83.43000030517578","","","","","","","","","","","","","","","","","","","","",""
"6667","","","","","","","","","","","","","82.47000122070312","82.47000122070312","82.47000122070312","","","","","","","","",""
"6703","","","","","","","","","","","","","","","","","","","84.91000366210938","84.91000366210938","84.91000366210938","","",""
"6724","","","","","","","","","","","","","","","","85.2300033569336","85.2300033569336","85.2300033569336","","","","","",""
"6780","","","","","","","","","","82.33999633789062","82.33999633789062","82.33999633789062","","","","","","","","","","","",""
"6787","","","","","","","","","","82.33999633789062","82.33999633789062","82.33999633789062","","","","","","","","","","","",""
"6813","","","","","","","79.18000030517578","79.18000030517578","79.18000030517578","","","","","","","","","","","","","","",""
"6820","","","","","","","","","","","","","82.62999725341797","82.62999725341797","82.62999725341797","","","","","","","","",""
"6824","","","","83.9000015258789","83.9000015258789","83.9000015258789","","","","","","","","","","","","","","","","","",""
"6831","83.7300033569336","83.7300033569336","83.7300033569336","","","","","","","","","","","","","","","","","","","","",""
"6874","","","","","","","","","","80.06999969482422","80.06999969482422","80.06999969482422","","","","","","","","","","","",""
"6877","","","","","","","","","","","","","","","","","","","84.5","84.5","84.5","","",""
"6903","","","","","","","","","","","","","","","","83.48999786376953","83.48999786376953","83.48999786376953","","","","","",""
"6917","","","","84.45999908447266","84.45999908447266","84.45999908447266","","","","","","","","","","","","","","","","","",""
"6949","","","","","","","78.27999877929688","78.27999877929688","78.27999877929688","","","","","","","","","","","","","","",""
"6965","","","","","","","","","","","","","","","","","","","85.33999633789062","85.33999633789062","85.33999633789062","","",""
"7010","83.73999786376953","83.73999786376953","83.73999786376953","","","","","","","","","","","","","","","","","","","","",""
"7025","","","","","","","","","","","","","83.86000061035156","83.86000061035156","83.86000061035156","","","","","","","","",""
"7053","","","","","","","","","","80.22000122070312","80.22000122070312","80.22000122070312","","","","","","","","","","","",""
"7082","","","","","","","","","","","","","","","","85.30000305175781","85.30000305175781","85.30000305175781","","","","","",""
"7096","","","","85.4800033569336","85.4800033569336","85.4800033569336","","","","","","","","","","","","","","","","","",""
"7128","","","","","","","79.47000122070312","79.47000122070312","79.47000122070312","","","","","","","","","","","","","","",""
"7139","","","","","","","","","","","","","","","","","","","86.18000030517578","86.18000030517578","86.18000030517578","","",""
"7175","","","","","","","","","","","","","","","","85.80000305175781","85.80000305175781","85.80000305175781","","","","","",""
"7189","84.26000213623047","84.26000213623047","84.26000213623047","","","","","","","","","","","","","","","","","","","","",""
"7204","","","","","","","","","","","","","82.76000213623047","82.76000213623047","82.76000213623047","","","","","","","","",""
"7232","","","","","","","","","","81.41999816894531","81.41999816894531","81.41999816894531","","","","","","","","","","","",""
"7275","","","","85.70999908447266","85.70999908447266","85.70999908447266","","","","","","","","","","","","","","","","","",""
"7307","","","","","","","78.88999938964844","78.88999938964844","78.88999938964844","","","","","","","","","","","","","","",""
"7313","","","","","","","","","","","","","","","","","","","85.93000030517578","85.93000030517578","85.93000030517578","","",""
"7314","","","","","","","78.88999938964844","78.88999938964844","78.88999938964844","","","","","","","","","","","","","","",""
"7315","","","","","","","78.7300033569336","78.7300033569336","78.7300033569336","","","","","","","","","","","","","","",""
"7354","","","","","","","","","","","","","","","","85.33999633789062","85.33999633789062","85.33999633789062","","","","","",""
"7383","","","","","","","","","","","","","82.22000122070312","82.22000122070312","82.22000122070312","","","","","","","","",""
"7411","","","","","","","","","","79.98999786376953","79.98999786376953","79.98999786376953","","","","","","","","","","","",""
"7454","82.76000213623047","82.76000213623047","82.76000213623047","84.87000274658203","84.87000274658203","84.87000274658203","","","","","","","","","","","","","","","","","",""
"7487","","","","","","","","","","","","","","","","","","","85.63999938964844","85.63999938964844","85.63999938964844","","",""
"7494","","","","","","","78.06999969482422","78.06999969482422","78.06999969482422","","","","","","","","","","","","","","",""
"7533","","","","","","","","","","","","","","","","86.04000091552734","86.04000091552734","86.04000091552734","","","","","",""
"7562","","","","","","","","","","","","","81.08999633789062","81.08999633789062","81.08999633789062","","","","","","","","",""
"7590","","","","","","","","","","80.43000030517578","80.43000030517578","80.43000030517578","","","","","","","","","","","",""
"7633","84.08999633789062","84.08999633789062","84.08999633789062","85.12000274658203","85.12000274658203","85.12000274658203","","","","","","","","","","","","","","","","","",""
"7661","","","","","","","","","","","","","","","","","","","84.51000213623047","84.51000213623047","84.51000213623047","","",""
"7673","","","","","","","78.41000366210938","78.41000366210938","78.41000366210938","","","","","","","","","","","","","","",""
"7712","","","","","","","","","","","","","","","","87.36000061035156","87.36000061035156","87.36000061035156","","","","","",""
"7741","","","","","","","","","","","","","83.12000274658203","83.12000274658203","83.12000274658203","","","","","","","","",""
"7769","","","","","","","","","","81.97000122070312","81.97000122070312","81.97000122070312","","","","","","","","","","","",""
"7812","83.08999633789062","83.08999633789062","83.08999633789062","83.69999694824219","83.69999694824219","83.69999694824219","","","","","","","","","","","","","","","","","",""
"7835","","","","","","","","","","","","","","","","","","","85.1500015258789","85.1500015258789","85.1500015258789","","",""
"7852","","","","","","","79.08000183105469","79.08000183105469","79.08000183105469","","","","","","","","","","","","","","",""
"7862","","","","","","","","","","80.83999633789062","80.83999633789062","80.83999633789062","","","","","","","","","","","",""
"7891","","","","","","","","","","","","","","","","85.98999786376953","85.98999786376953","85.98999786376953","","","","","",""
"7920","","","","","","","","","","","","","82.18000030517578","82.18000030517578","82.18000030517578","","","","","","","","",""
"7945","","","","","","","79.16000366210938","79.16000366210938","79.16000366210938","","","","","","","","","","","","","","",""
"7991","83.9000015258789","83.9000015258789","83.9000015258789","84.41000366210938","84.41000366210938","84.41000366210938","","","","","","","","","","","","","","","","","",""
"8009","","","","","","","","","","","","","","","","","","","85.19999694824219","85.19999694824219","85.19999694824219","","",""
"8041","","","","","","","","","","81.37999725341797","81.37999725341797","81.37999725341797","","","","","","","","","","","",""
"8070","","","","","","","","","","","","","","","","87.01000213623047","87.01000213623047","87.01000213623047","","","","","",""
"8084","83.95999908447266","83.95999908447266","83.95999908447266","","","","","","","","","","","","","","","","","","","","",""
"8099","","","","","","","","","","","","","83.06999969482422","83.06999969482422","83.06999969482422","","","","","","","","",""
"8124","","","","","","","76.62000274658203","76.62000274658203","76.62000274658203","","","","","","","","","","","","","","",""
"8170","","","","84.79000091552734","84.79000091552734","84.79000091552734","","","","","","","","","","","","","","","","","",""
"8183","","","","","","","","","","","","","","","","","","","85.83999633789062","85.83999633789062","85.83999633789062","","",""
"8220","","","","","","","","","","81.05000305175781","81.05000305175781","81.05000305175781","","","","","","","","","","","",""
"8249","","","","","","","","","","","","","","","","86.4000015258789","86.4000015258789","86.4000015258789","","","","","",""
"8263","84.16000366210938","84.16000366210938","84.16000366210938","","","","","","","","","","","","","","","","","","","","",""
"8278","","","","","","","","","","","","","82.91000366210938","82.91000366210938","82.91000366210938","","","","","","","","",""
"8303","","","","","","","77.66000366210938","77.66000366210938","77.66000366210938","","","","","","","","","","","","","","",""
"8349","","","","84.16000366210938","84.16000366210938","84.16000366210938","","","","","","","","","","","","","","","","","",""
"8357","","","","","","","","","","","","","","","","","","","85.5999984741211","85.5999984741211","85.5999984741211","","",""
"8371","","","","","","","","","","","","","83.25","83.25","83.25","","","","","","","","",""
"8399","","","","","","","","","","80.87000274658203","80.87000274658203","80.87000274658203","","","","","","","","","","","",""
"8428","","","","","","","","","","","","","","","","86.54000091552734","86.54000091552734","86.54000091552734","","","","","",""
"8442","86.41999816894531","86.41999816894531","86.41999816894531","84.70999908447266","84.70999908447266","84.70999908447266","","","","","","","","","","","","","","","","","",""
"8445","","","","","","","","","","","","","","","","","","","85.13999938964844","85.13999938964844","85.13999938964844","","",""
"8482","","","","","","","76.94000244140625","76.94000244140625","76.94000244140625","","","","","","","","","","","","","","",""
"8550","","","","","","","","","","","","","82.94999694824219","82.94999694824219","82.94999694824219","","","","","","","","",""
"8578","","","","","","","","","","80.7300033569336","80.7300033569336","80.7300033569336","","","","","","","","","","","",""
"8607","","","","","","","","","","","","","","","","86.18000030517578","86.18000030517578","86.18000030517578","","","","","",""
"8619","","","","","","","","","","","","","","","","","","","86.16000366210938","86.16000366210938","86.16000366210938","","",""
"8621","84.83000183105469","84.83000183105469","84.83000183105469","85.33999633789062","85.33999633789062","85.33999633789062","","","","","","","","","","","","","","","","","",""
"8628","","","","85.33999633789062","85.33999633789062","85.33999633789062","","","","","","","","","","","","","","","","","",""
"8661","","","","","","","76.37000274658203","76.37000274658203","76.37000274658203","","","","","","","","","","","","","","",""
"8700","","","","","","","","","","","","","","","","86.4800033569336","86.4800033569336","86.4800033569336","","","","","",""
"8715","","","","83.27999877929688","83.27999877929688","83.27999877929688","","","","","","","","","","","","","","","","","",""
"8729","","","","","","","","","","","","","81.87000274658203","81.87000274658203","81.87000274658203","","","","","","","","",""
"8757","","","","","","","","","","79.30000305175781","79.30000305175781","79.30000305175781","","","","","","","","","","","",""
"8793","","","","","","","","","","","","","","","","","","","86.01000213623047","86.01000213623047","86.01000213623047","","",""
"8800","86.25","86.25","86.25","","","","","","","","","","","","","","","","","","","","",""
"8840","","","","","","","78.02999877929688","78.02999877929688","78.02999877929688","","","","","","","","","","","","","","",""
"8879","","","","","","","","","","","","","","","","85.91999816894531","85.91999816894531","85.91999816894531","","","","","",""
"8894","","","","86.27999877929688","86.27999877929688","86.27999877929688","","","","","","","","","","","","","","","","","",""
"8908","","","","","","","","","","","","","82.3499984741211","82.3499984741211","82.3499984741211","","","","","","","","",""
"8936","","","","","","","","","","81.11000061035156","81.11000061035156","81.11000061035156","","","","","","","","","","","",""
"8967","","","","","","","","","","","","","","","","","","","86.20999908447266","86.20999908447266","86.20999908447266","","",""
"8979","85.69000244140625","85.69000244140625","85.69000244140625","","","","","","","","","","","","","","","","","","","","",""
"9019","","","","","","","78.58999633789062","78.58999633789062","78.58999633789062","","","","","","","","","","","","","","",""
"9058","","","","","","","","","","","","","","","","87.37999725341797","87.37999725341797","87.37999725341797","","","","","",""
"9073","","","","86.31999969482422","86.31999969482422","86.31999969482422","","","","","","","","","","","","","","","","","",""
"9087","","","","","","","","","","","","","82.95999908447266","82.95999908447266","82.95999908447266","","","","","","","","",""
"9115","","","","","","","","","","81.8499984741211","81.8499984741211","81.8499984741211","","","","","","","","","","","",""
"9141","","","","","","","","","","","","","","","","","","","87.72000122070312","87.72000122070312","87.72000122070312","","",""
"9158","86.4800033569336","86.4800033569336","86.4800033569336","","","","","","","","","","","","","","","","","","","","",""
"9198","","","","","","","78.19999694824219","78.19999694824219","78.19999694824219","","","","","","","","","","","","","","",""
"9205","","","","","","","78.19999694824219","78.19999694824219","78.19999694824219","","","","","","","","","","","","","","",""
"9206","","","","","","","79.12000274658203","79.12000274658203","79.12000274658203","","","","","","","","","","","","","","",""
"9218","","","","","","","","","","79.86000061035156","79.86000061035156","79.86000061035156","","","","","","","","","","","",""
"9237","","","","","","","","","","","","","","","","86.0199966430664","86.0199966430664","86.0199966430664","","","","","",""
"9252","","","","85","85","85","","","","","","","","","","","","","","","","","",""
"9266","","","","","","","","","","","","","83.55999755859375","83.55999755859375","83.55999755859375","","","","","","","","",""
"9315","","","","","","","","","","","","","","","","","","","84.5","84.5","84.5","","",""
"9337","85.55000305175781","85.55000305175781","85.55000305175781","","","","","","","","","","","","","","","","","","","","",""
"9385","","","","","","","77.2300033569336","77.2300033569336","77.2300033569336","","","","","","","","","","","","","","",""
"9387","","","","","","","","","","78.58999633789062","78.58999633789062","78.58999633789062","","","","","","","","","","","",""
"9416","","","","","","","","","","","","","","","","86.70999908447266","86.70999908447266","86.70999908447266","","","","","",""
"9431","","","","86.05999755859375","86.05999755859375","86.05999755859375","","","","","","","","","","","","","","","","","",""
"9445","","","","","","","","","","","","","83.80999755859375","83.80999755859375","83.80999755859375","","","","","","","","",""
"9478","","","","","","","77.58999633789062","77.58999633789062","77.58999633789062","","","","","","","","","","","","","","",""
"9489","","","","","","","","","","","","","","","","","","","87.51000213623047","87.51000213623047","87.51000213623047","","",""
"9516","86.7699966430664","86.7699966430664","86.7699966430664","","","","","","","","","","","","","","","","","","","","",""
"9566","","","","","","","","","","79.44999694824219","79.44999694824219","79.44999694824219","","","","","","","","","","","",""
"9595","","","","","","","","","","","","","","","","87.13999938964844","87.13999938964844","87.13999938964844","","","","","",""
"9609","85.6500015258789","85.6500015258789","85.6500015258789","","","","","","","","","","","","","","","","","","","","",""
"9610","","","","85.36000061035156","85.36000061035156","85.36000061035156","","","","","","","","","","","","","","","","","",""
"9624","","","","","","","","","","","","","82.2300033569336","82.2300033569336","82.2300033569336","","","","","","","","",""
"9657","","","","","","","76.97000122070312","76.97000122070312","76.97000122070312","","","","","","","","","","","","","","",""
"9663","","","","","","","","","","","","","","","","","","","87.51000213623047","87.51000213623047","87.51000213623047","","",""
"9745","","","","","","","","","","79.56999969482422","79.56999969482422","79.56999969482422","","","","","","","","","","","",""
"9751","","","","","","","","","","","","","","","","","","","87.41999816894531","87.41999816894531","87.41999816894531","","",""
"9774","","","","","","","","","","","","","","","","85.7300033569336","85.7300033569336","85.7300033569336","","","","","",""
"9777","","","","","","","","","","","","","82.58999633789062","82.58999633789062","82.58999633789062","","","","","","","","",""
"9788","87.01000213623047","87.01000213623047","87.01000213623047","","","","","","","","","","","","","","","","","","","","",""
"9789","","","","87.16999816894531","87.16999816894531","87.16999816894531","","","","","","","","","","","","","","","","","",""
"9836","","","","","","","80.36000061035156","80.36000061035156","80.36000061035156","","","","","","","","","","","","","","",""
"9882","","","","86.56999969482422","86.56999969482422","86.56999969482422","","","","","","","","","","","","","","","","","",""
"9896","","","","","","","","","","","","","83.25","83.25","83.25","","","","","","","","",""
"9924","","","","","","","","","","79.58999633789062","79.58999633789062","79.58999633789062","","","","","","","","","","","",""
"9925","","","","","","","","","","","","","","","","","","","87.5199966430664","87.5199966430664","87.5199966430664","","",""
"9953","","","","","","","","","","","","","","","","88.38999938964844","88.38999938964844","88.38999938964844","","","","","",""
"9967","87.22000122070312","87.22000122070312","87.22000122070312","","","","","","","","","","","","","","","","","","","","",""
"10015","","","","","","","75.86000061035156","75.86000061035156","75.86000061035156","","","","","","","","","","","","","","",""
"10046","","","","","","","","","","","","","","","","87.69999694824219","87.69999694824219","87.69999694824219","","","","","",""
"10061","","","","86.91000366210938","86.91000366210938","86.91000366210938","","","","","","","","","","","","","","","","","",""
"10075","","","","","","","","","","","","","83.87999725341797","83.87999725341797","83.87999725341797","","","","","","","","",""
"10099","","","","","","","","","","","","","","","","","","","87.11000061035156","87.11000061035156","87.11000061035156","","",""
"10103","","","","","","","","","","78.2699966430664","78.2699966430664","78.2699966430664","","","","","","","","","","","",""
"10146","86.62000274658203","86.62000274658203","86.62000274658203","","","","","","","","","","","","","","","","","","","","",""
"10194","","","","","","","77.2699966430664","77.2699966430664","77.2699966430664","","","","","","","","","","","","","","",""
"10196","","","","","","","","","","79.69000244140625","79.69000244140625","79.69000244140625","","","","","","","","","","","",""
"10225","","","","","","","","","","","","","","","","87.3499984741211","87.3499984741211","87.3499984741211","","","","","",""
"10240","","","","86.6500015258789","86.6500015258789","86.6500015258789","","","","","","","","","","","","","","","","","",""
"10254","","","","","","","","","","","","","83.41000366210938","83.41000366210938","83.41000366210938","","","","","","","","",""
"10273","","","","","","","","","","","","","","","","","","","87.93000030517578","87.93000030517578","87.93000030517578","","",""
"10325","86.7699966430664","86.7699966430664","86.7699966430664","","","","","","","","","","","","","","","","","","","","",""
"10373","","","","","","","76.81999969482422","76.81999969482422","76.81999969482422","","","","","","","","","","","","","","",""
"10375","","","","","","","","","","79.05000305175781","79.05000305175781","79.05000305175781","","","","","","","","","","","",""
"10404","","","","","","","","","","","","","","","","87.55000305175781","87.55000305175781","87.55000305175781","","","","","",""
"10419","","","","87.22000122070312","87.22000122070312","87.22000122070312","","","","","","","","","","","","","","","","","",""
"10433","","","","","","","","","","","","","83.48999786376953","83.48999786376953","83.48999786376953","","","","","","","","",""
"10447","","","","","","","","","","","","","","","","","","","87.98999786376953","87.98999786376953","87.98999786376953","","",""
"10504","85.83999633789062","85.83999633789062","85.83999633789062","","","","","","","","","","","","","","","","","","","","",""
"10552","","","","","","","75.91999816894531","75.91999816894531","75.91999816894531","","","","","","","","","","","","","","",""
"10554","","","","","","","","","","79.45999908447266","79.45999908447266","79.45999908447266","","","","","","","","","","","",""
"10583","","","","","","","","","","","","","","","","87.1500015258789","87.1500015258789","87.1500015258789","","","","","",""
"10598","","","","86.86000061035156","86.86000061035156","86.86000061035156","","","","","","","","","","","","","","","","","",""
"10612","","","","","","","","","","","","","82.02999877929688","82.02999877929688","82.02999877929688","","","","","","","","",""
"10621","","","","","","","","","","","","","","","","","","","88.36000061035156","88.36000061035156","88.36000061035156","","",""
"10683","84.9800033569336","84.9800033569336","84.9800033569336","","","","","","","","","","","","","","","","","","","","",""
"10731","","","","","","","76","76","76","","","","","","","","","","","","","","",""
"10733","","","","","","","","","","78.69000244140625","78.69000244140625","78.69000244140625","","","","","","","","","","","",""
"10762","","","","","","","","","","","","","","","","87.51000213623047","87.51000213623047","87.51000213623047","","","","","",""
"10777","","","","86.16000366210938","86.16000366210938","86.16000366210938","","","","","","","","","","","","","","","","","",""
"10791","","","","","","","","","","","","","81.62000274658203","81.62000274658203","81.62000274658203","","","","","","","","",""
"10795","","","","","","","","","","","","","","","","","","","89.05000305175781","89.05000305175781","89.05000305175781","","",""
"10824","","","","","","","77.72000122070312","77.72000122070312","77.72000122070312","","","","","","","","","","","","","","",""
"10826","","","","","","","","","","80.05000305175781","80.05000305175781","80.05000305175781","","","","","","","","","","","",""
"10862","86.16000366210938","86.16000366210938","86.16000366210938","","","","","","","","","","","","","","","","","","","","",""
"10941","","","","","","","","","","","","","","","","87.19000244140625","87.19000244140625","87.19000244140625","","","","","",""
"10955","86.94000244140625","86.94000244140625","86.94000244140625","","","","","","","","","","","","","","","","","","","","",""
"10956","","","","87.91999816894531","87.91999816894531","87.91999816894531","","","","","","","","","","","","","","","","","",""
"10969","","","","","","","","","","","","","","","","","","","87.75","87.75","87.75","","",""
"10970","","","","","","","","","","","","","81.52999877929688","81.52999877929688","81.52999877929688","","","","","","","","",""
"11003","","","","","","","77.75","77.75","77.75","","","","","","","","","","","","","","",""
"11005","","","","","","","","","","80.0199966430664","80.0199966430664","80.0199966430664","","","","","","","","","","","",""
"11120","","","","","","","","","","","","","","","","86.9000015258789","86.9000015258789","86.9000015258789","","","","","",""
"11134","87.08999633789062","87.08999633789062","87.08999633789062","","","","","","","","","","","","","","","","","","","","",""
"11135","","","","88.2300033569336","88.2300033569336","88.2300033569336","","","","","","","","","","","","","","","","","",""
"11143","","","","","","","","","","","","","","","","","","","88.37000274658203","88.37000274658203","88.37000274658203","","",""
"11149","","","","","","","","","","","","","82.76000213623047","82.76000213623047","82.76000213623047","","","","","","","","",""
"11182","","","","","","","78.80999755859375","78.80999755859375","78.80999755859375","","","","","","","","","","","","","","",""
"11184","","","","","","","","","","79.37999725341797","79.37999725341797","79.37999725341797","","","","","","","","","","","",""
"11231","","","","","","","","","","","","","","","","","","","88.41999816894531","88.41999816894531","88.41999816894531","","",""
"11242","","","","","","","","","","","","","82.30999755859375","82.30999755859375","82.30999755859375","","","","","","","","",""
"11299","","","","","","","","","","","","","","","","88.1500015258789","88.1500015258789","88.1500015258789","","","","","",""
"11313","88.01000213623047","88.01000213623047","88.01000213623047","","","","","","","","","","","","","","","","","","","","",""
"11314","","","","87.4800033569336","87.4800033569336","87.4800033569336","","","","","","","","","","","","","","","","","",""
"11361","","","","","","","79.05000305175781","79.05000305175781","79.05000305175781","","","","","","","","","","","","","","",""
"11363","","","","","","","","","","79.86000061035156","79.86000061035156","79.86000061035156","","","","","","","","","","","",""
"11405","","","","","","","","","","","","","","","","","","","88.87999725341797","88.87999725341797","88.87999725341797","","",""
"11407","","","","87.27999877929688","87.27999877929688","87.27999877929688","","","","","","","","","","","","","","","","","",""
"11421","","","","","","","","","","","","","83.62999725341797","83.62999725341797","83.62999725341797","","","","","","","","",""
"11478","","","","","","","","","","","","","","","","88.11000061035156","88.11000061035156","88.11000061035156","","","","","",""
"11492","86.33000183105469","86.33000183105469","86.33000183105469","","","","","","","","","","","","","","","","","","","","",""
"11540","","","","","","","78.70999908447266","78.70999908447266","78.70999908447266","","","","","","","","","","","","","","",""
"11542","","","","","","","","","","79.58000183105469","79.58000183105469","79.58000183105469","","","","","","","","","","","",""
"11571","","","","","","","","","","","","","","","","89.11000061035156","89.11000061035156","89.11000061035156","","","","","",""
"11579","","","","","","","","","","","","","","","","","","","87.66000366210938","87.66000366210938","87.66000366210938","","",""
"11586","","","","87.97000122070312","87.97000122070312","87.97000122070312","","","","","","","","","","","","","","","","","",""
"11600","","","","","","","","","","","","","81.48999786376953","81.48999786376953","81.48999786376953","","","","","","","","",""
"11671","85.43000030517578","85.43000030517578","85.43000030517578","","","","","","","","","","","","","","","","","","","","",""
"11719","","","","","","","77.45999908447266","77.45999908447266","77.45999908447266","","","","","","","","","","","","","","",""
"11721","","","","","","","","","","79.83000183105469","79.83000183105469","79.83000183105469","","","","","","","","","","","",""
"11750","","","","","","","","","","","","","","","","89.3499984741211","89.3499984741211","89.3499984741211","","","","","",""
"11753","","","","","","","","","","","","","","","","","","","88.16000366210938","88.16000366210938","88.16000366210938","","",""
"11765","","","","86.91000366210938","86.91000366210938","86.91000366210938","","","","","","","","","","","","","","","","","",""
"11779","","","","","","","","","","","","","80.97000122070312","80.97000122070312","80.97000122070312","","","","","","","","",""
"11850","86.6500015258789","86.6500015258789","86.6500015258789","","","","","","","","","","","","","","","","","","","","",""
"11898","","","","","","","77.0199966430664","77.0199966430664","77.0199966430664","","","","","","","","","","","","","","",""
"11900","","","","","","","","","","78.0199966430664","78.0199966430664","78.0199966430664","","","","","","","","","","","",""
"11927","","","","","","","","","","","","","","","","","","","87.83000183105469","87.83000183105469","87.83000183105469","","",""
"11929","","","","","","","","","","","","","","","","87.5199966430664","87.5199966430664","87.5199966430664","","","","","",""
"11944","","","","86.9000015258789","86.9000015258789","86.9000015258789","","","","","","","","","","","","","","","","","",""
"11958","","","","","","","","","","","","","82.12999725341797","82.12999725341797","82.12999725341797","","","","","","","","",""
"12077","","","","","","","77.41000366210938","77.41000366210938","77.41000366210938","","","","","","","","","","","","","","",""
"12079","","","","","","","","","","77.68000030517578","77.68000030517578","77.68000030517578","","","","","","","","","","","",""
"12101","","","","","","","","","","","","","","","","","","","87.62999725341797","87.62999725341797","87.62999725341797","","",""
"12108","","","","","","","","","","","","","","","","89.1500015258789","89.1500015258789","89.1500015258789","","","","","",""
"12115","85.23999786376953","85.23999786376953","85.23999786376953","","","","","","","","","","","","","","","","","","","","",""
"12123","","","","87.58999633789062","87.58999633789062","87.58999633789062","","","","","","","","","","","","","","","","","",""
"12137","","","","","","","","","","","","","81.1500015258789","81.1500015258789","81.1500015258789","","","","","","","","",""
"12182","","","","","","","","","","79.61000061035156","79.61000061035156","79.61000061035156","","","","","","","","","","","",""
"12251","87.0199966430664","87.0199966430664","87.0199966430664","","","","","","","","","","","","","","","","","","","","",""
"12256","","","","","","","75.76000213623047","75.76000213623047","75.76000213623047","","","","","","","","","","","","","","",""
"12275","","","","","","","","","","","","","","","","","","","87.73999786376953","87.73999786376953","87.73999786376953","","",""
"12287","","","","","","","","","","","","","","","","88.93000030517578","88.93000030517578","88.93000030517578","","","","","",""
"12302","","","","87.54000091552734","87.54000091552734","87.54000091552734","","","","","","","","","","","","","","","","","",""
"12316","","","","","","","","","","","","","81.94999694824219","81.94999694824219","81.94999694824219","","","","","","","","",""
